customer_id,signup_date,region,age,income_band
4901,2023-05-07,East,63,Mid
4902,2023-08-28,South,18,Mid
4903,2023-08-15,South,45,Low
4904,2023-09-20,East,64,Low
4905,2023-03-11,East,33,Low
4906,2023-08-23,North,56,Mid
4907,2023-04-15,West,56,Mid
4908,2023-10-16,East,40,Low
4909,2023-10-19,East,32,Mid
4910,2023-08-17,North,49,Mid
4911,2023-12-12,West,47,Low
4912,2023-07-16,East,40,Mid
4913,2023-01-10,North,27,Mid
4914,2023-08-10,East,52,Mid
4915,2023-10-11,East,27,Low
4916,2023-02-06,West,24,Low
4917,2023-02-08,North,21,Mid
4918,2023-04-10,West,38,Low
4919,2023-11-05,South,23,Mid
4920,2023-07-12,North,33,Mid
4921,2023-12-23,North,29,Mid
4922,2023-11-15,North,39,Mid
4923,2023-07-22,South,54,Low
4924,2023-09-05,South,39,Low
4925,2023-05-01,East,44,Low
4926,2023-02-02,North,24,Mid
4927,2023-05-26,West,23,Mid
4928,2023-08-05,North,63,Mid
4929,2023-03-08,East,47,Mid
4930,2023-03-22,West,18,Mid
4931,2023-01-06,West,44,Low
4932,2023-09-25,East,18,Low
4933,2023-11-25,East,21,Mid
4934,2023-10-30,North,35,Low
4935,2023-05-19,North,48,High
4936,2023-08-05,South,47,Low
4937,2023-12-17,North,55,Mid
4938,2023-08-04,South,26,Low
4939,2023-04-18,North,27,Mid
4940,2023-05-04,West,43,Low
4941,2023-09-23,West,58,Mid
4942,2023-06-12,West,51,High
4943,2023-11-02,East,49,Mid
4944,2023-11-12,North,22,Low
4945,2023-01-14,North,59,Mid
4946,2023-09-22,East,64,Mid
4947,2023-05-16,East,45,Low
4948,2023-07-09,South,33,Mid
4949,2023-04-07,South,49,Mid
4950,2023-05-15,South,48,Mid
4951,2023-05-01,North,61,Mid
4952,2023-01-19,South,23,Mid
4953,2023-10-13,South,42,Mid
4954,2023-02-22,East,51,Low
4955,2023-05-18,West,34,Mid
4956,2023-03-12,East,57,Low
4957,2023-02-28,East,21,Low
4958,2023-05-17,West,22,Low
4959,2023-12-02,North,55,High
4960,2023-12-11,East,23,Low
4961,2023-05-20,South,37,Low
4962,2023-07-04,East,31,Low
4963,2023-12-26,North,50,Low
4964,2023-03-27,West,18,High
4965,2023-12-11,West,34,Mid
4966,2023-02-08,North,64,Mid
4967,2023-03-24,North,35,Mid
4968,2023-05-04,North,46,Low
4969,2023-01-14,West,64,Mid
4970,2023-10-25,East,46,High
4971,2023-11-09,North,53,Mid
4972,2023-05-20,West,63,Mid
4973,2023-11-02,South,47,Mid
4974,2023-10-09,South,57,Mid
4975,2023-10-20,South,41,Low
4976,2023-10-20,East,56,Mid
4977,2023-07-29,South,48,Low
4978,2023-02-10,South,33,Mid
4979,2023-12-04,South,44,High
4980,2023-08-11,West,33,Mid
4981,2023-11-25,East,36,Low
4982,2023-12-17,West,31,Mid
4983,2023-03-10,East,41,High
4984,2023-05-27,West,34,Mid
4985,2023-03-12,South,47,High
4986,2023-01-19,West,35,Mid
4987,2023-12-19,South,41,High
4988,2023-12-04,North,24,Low
4989,2023-12-07,North,36,Mid
4990,2023-11-19,North,34,Mid
4991,2023-08-25,West,63,High
4992,2023-07-10,West,38,Low
4993,2023-12-28,West,19,Low
4994,2023-07-21,North,32,Low
4995,2023-08-23,West,52,Mid
4996,2023-03-19,East,25,High
4997,2023-09-30,South,25,Mid
4998,2023-10-27,East,35,Low
4999,2023-09-05,East,34,Low
5000,2023-07-01,North,40,High
